PassengerId,Age,CryoSleep,Total_Spend,Transported
6967_01,37,False,16338,False
6968_01,13,False,803,False
6968_02,20,False,1318,False
6970_01,65,False,3371,False
6970_02,29,False,1049,False
6971_01,0,False,0,True
6971_02,4,False,0,True
6971_03,19,True,0,True
6971_04,17,True,0,True
6971_05,28,False,4626,True
6971_06,28,False,3124,False
6972_01,21,False,710,False
6973_01,45,False,1601,False
6976_01,21,False,809,True
6977_01,20,True,0,True
6977_02,38,False,809,True
6978_01,24,False,905,True
6979_01,22,False,788,False
6980_01,44,False,805,True
6981_01,41,False,628,False
6982_01,21,True,0,True
6984_01,26,False,2083,False
6984_02,54,True,0,True
6984_03,19,False,2604,False
6985_01,32,False,1019,False
6987_01,27,True,0,True
6988_01,26,False,3539,False
6988_02,28,False,4526,True
6990_01,21,False,674,False
6991_01,38,False,4279,False
6991_02,43,True,0,True
6992_01,12,False,0,False
6992_02,25,True,0,False
6992_03,27,True,0,True
6994_01,22,True,0,True
6994_02,20,False,8044,False
6995_01,24,False,717,False
6996_01,34,False,699,False
6997_01,42,False,1058,False
6997_02,24,False,2366,False
6998_01,28,False,758,False
6999_01,29,False,1049,False
7001_01,31,True,0,True
7002_01,29,False,889,False
7004_01,14,False,698,False
7005_01,16,False,1253,True
7006_01,16,True,0,True
7007_01,27,False,4052,True
7007_02,27,False,2535,False
7008_01,23,False,804,False
7010_01,16,False,891,False
7010_02,30,False,1441,True
7011_01,24,False,631,False
7013_01,36,True,0,True
7014_01,25,False,5015,True
7015_01,29,True,0,True
7016_01,21,True,0,False
7017_01,26,True,0,True
7018_01,30,False,0,False
7019_01,31,False,717,False
7019_02,20,False,2429,False
7020_01,27,True,0,True
7021_01,33,True,0,True
7022_01,35,False,5792,True
7022_02,46,False,2843,False
7025_01,63,True,0,True
7026_01,37,False,4842,False
7027_01,23,False,696,True
7028_01,5,False,0,True
7028_02,16,True,0,True
7029_01,20,False,2450,True
7029_02,49,True,0,False
7031_01,3,False,0,True
7032_01,41,False,723,False
7034_01,27,False,1289,False
7036_01,14,True,0,True
7037_01,26,False,3286,False
7038_01,51,True,0,False
7039_01,36,False,605,False
7040_01,16,True,0,True
7041_01,18,True,0,True
7042_01,48,True,0,False
7044_01,24,False,3148,False
7045_01,19,False,1181,False
7047_01,21,True,0,True
7048_01,24,False,697,False
7049_01,21,True,0,True
7050_01,13,False,1003,True
7051_01,39,False,764,False
7052_01,27,False,0,True
7053_01,23,False,1193,False
7056_01,43,False,5532,False
7057_01,19,False,5917,False
7058_01,30,True,0,True
7059_01,52,True,0,True
7060_01,35,False,2330,False
7061_01,16,False,1745,True
7062_01,21,False,903,False
7068_01,45,False,595,False
7069_01,22,False,788,False
7069_02,27,True,0,False
7069_03,0,False,0,True
7071_01,63,False,528,False
7072_01,56,False,105,False
7073_01,40,True,0,True
7074_01,1,True,0,True
7074_02,24,False,805,False
7077_01,36,False,865,False
7078_01,13,False,781,False
7079_01,13,False,767,False
7080_01,37,True,0,True
7082_01,44,False,994,False
7083_01,32,True,0,True
7083_02,57,True,0,True
7084_01,26,False,1070,False
7085_01,62,False,2365,False
7085_02,2,True,0,True
7085_03,1,True,0,True
7086_01,24,False,775,False
7087_01,1,True,0,True
7088_01,63,False,870,False
7089_01,20,False,3883,True
7090_01,15,False,877,False
7091_01,32,True,0,True
7092_01,24,False,644,True
7093_01,32,True,0,False
7094_01,36,False,4915,True
7095_01,13,True,0,True
7096_01,29,True,0,True
7096_02,27,False,2339,False
7096_03,30,True,0,True
7097_01,27,False,4851,True
7097_02,14,False,3572,False
7097_03,32,False,5712,False
7097_04,33,False,2389,False
7098_01,35,False,732,True
7099_01,21,False,320,False
7104_01,57,False,9612,False
7104_02,42,False,5036,True
7105_01,20,False,578,True
7106_01,18,True,0,True
7109_01,49,False,20699,False
7110_01,23,False,549,False
7111_01,24,False,1338,False
7113_01,24,False,757,False
7113_02,23,False,611,True
7114_01,24,False,694,False
7116_01,26,True,0,False
7117_01,28,True,0,True
7118_01,17,False,1383,False
7119_01,20,False,2152,False
7120_01,22,False,1201,False
7121_01,23,True,0,True
7121_02,22,True,0,True
7126_01,29,False,1384,False
7127_01,27,False,5565,False
7127_02,31,True,0,True
7128_01,37,False,13673,False
7128_02,44,False,4530,True
7128_03,34,False,5458,False
7132_01,23,False,626,False
7133_01,18,False,803,False
7134_01,18,True,0,True
7137_01,23,False,643,False
7140_01,18,False,748,False
7142_01,22,False,1173,False
7142_02,10,False,0,True
7142_03,27,True,0,False
7143_01,31,False,1346,False
7144_01,48,True,0,False
7148_01,51,False,1795,True
7149_01,25,True,0,True
7151_01,32,False,1590,False
7152_01,8,False,0,True
7152_02,49,True,0,True
7155_01,28,False,685,False
7156_01,3,False,0,True
7156_02,27,False,0,True
7156_03,31,True,0,True
7156_04,11,False,0,True
7157_01,27,True,0,True
7157_02,33,False,2385,False
7159_01,32,True,0,True
7160_01,20,True,0,True
7161_01,33,False,5659,False
7162_01,65,False,867,False
7165_01,18,True,0,True
7166_01,19,False,2899,False
7167_01,33,False,5420,True
7168_01,27,False,888,True
7170_01,31,True,0,False
7171_01,37,True,0,True
7173_01,19,True,0,True
7175_01,18,False,777,False
7176_01,47,True,0,True
7176_02,26,False,7632,False
7176_03,25,False,3617,True
7177_01,38,False,797,False
7179_01,53,False,2361,True
7180_01,38,False,791,False
7181_01,28,True,0,True
7182_01,46,False,2020,False
7184_01,18,False,714,True
7186_01,14,True,0,True
7186_02,32,False,2082,False
7186_03,44,False,4392,False
7187_01,28,True,0,True
7188_01,2,False,0,True
7188_02,28,False,16359,False
7188_03,27,True,0,True
7189_01,29,True,0,True
7190_01,14,True,0,True
7191_01,14,False,766,False
7192_01,17,True,0,True
7193_01,35,False,884,True
7194_01,36,False,750,False
7197_01,51,False,2163,False
7199_01,54,False,111,False
7200_01,37,False,3906,True
7202_01,37,False,1608,False
7203_01,24,False,827,True
7205_01,27,False,1216,False
7206_01,38,False,2428,False
7207_01,28,True,0,True
7208_01,0,False,0,True
7208_02,16,False,875,False
7210_01,25,False,879,False
7214_01,22,False,761,True
7215_01,24,True,0,True
7216_01,37,False,681,True
7217_01,21,False,1121,True
7218_01,53,False,0,True
7219_01,0,False,0,True
7219_02,2,True,0,False
7219_03,64,True,0,True
7219_04,24,False,6876,False
7219_05,40,True,0,True
7219_06,32,False,7166,False
7221_01,54,False,2743,False
7224_01,30,True,0,True
7225_01,37,False,3072,False
7226_01,20,False,3540,False
7227_01,22,False,1769,False
7229_01,57,False,684,False
7230_01,34,True,0,True
7232_01,51,False,4447,False
7233_01,47,True,0,False
7234_01,22,False,627,False
7235_01,36,False,4426,False
7236_01,16,True,0,True
7238_01,60,False,1775,False
7240_01,39,False,2598,True
7240_02,18,False,2935,True
7242_01,30,True,0,True
7246_01,45,False,1821,False
7247_01,30,False,1150,False
7249_01,21,False,1048,False
7249_02,0,False,0,True
7250_01,51,False,2663,True
7252_01,22,False,1173,False
7253_01,26,False,1587,True
7255_01,10,False,0,False
7256_01,21,False,787,False
7257_01,14,True,0,True
7257_02,27,False,792,False
7258_01,43,False,1863,True
7259_01,22,False,594,True
7260_01,22,False,723,False
7261_01,23,True,0,True
7267_01,25,True,0,True
7267_02,35,False,0,True
7268_01,30,False,791,False
7270_01,37,True,0,True
7271_01,21,False,705,False
7273_01,36,False,751,True
7274_01,13,False,918,False
7276_01,22,False,694,False
7277_01,36,True,0,True
7278_01,17,False,983,True
7279_01,38,True,0,True
7280_01,34,False,5962,False
7283_01,20,False,0,True
7284_01,17,False,770,False
7285_01,36,True,0,True
7289_01,52,False,2389,True
7290_01,32,True,0,True
7290_02,35,True,0,True
7290_03,27,True,0,True
7290_04,36,False,4165,False
7290_05,36,False,5047,False
7292_01,21,False,379,False
7296_01,33,False,1182,False
7297_01,40,False,907,False
7298_01,24,False,692,True
7300_01,35,False,885,True
7301_01,29,True,0,True
7302_01,33,False,1013,False
7303_01,51,False,982,False
7304_01,10,True,0,True
7305_01,41,True,0,True
7306_01,26,False,719,True
7307_01,39,False,799,False
7309_01,14,False,1040,False
7310_01,28,False,1182,False
7311_01,18,False,949,False
7313_01,41,False,3173,False
7314_01,33,False,0,True
7320_01,26,False,1040,False
7321_01,31,True,0,True
7322_01,63,False,2451,False
7323_01,30,False,970,False
7324_01,27,False,3221,True
7326_01,47,False,2993,False
7327_01,37,False,2000,True
7328_01,14,False,1572,False
7330_01,27,False,3160,False
7331_01,61,False,1719,False
7332_01,39,False,791,False
7334_01,22,False,788,False
7336_01,30,False,970,False
7336_02,26,False,902,False
7337_01,25,False,5979,False
7338_01,42,False,2704,False
7339_01,33,False,18166,False
7340_01,60,False,2758,False
7341_01,16,True,0,True
7342_01,50,False,744,True
7343_01,22,False,701,False
7344_01,15,False,961,False
7346_01,27,False,0,False
7347_01,58,False,676,False
7350_01,48,True,0,True
7351_01,36,True,0,True
7353_01,60,False,8903,False
7353_02,46,True,0,True
7353_03,58,False,4093,True
7356_01,40,True,0,False
7356_02,3,True,0,True
7358_01,23,False,700,False
7359_01,21,False,644,True
7360_01,29,True,0,True
7361_01,23,True,0,True
7361_02,41,True,0,True
7365_01,20,False,818,False
7366_01,24,False,889,False
7367_01,21,False,2718,False
7367_02,55,False,1288,False
7370_01,21,False,558,False
7371_01,42,True,0,True
7372_01,40,False,2991,False
7374_01,30,True,0,True
7376_01,26,True,0,True
7377_01,43,True,0,False
7379_01,20,False,1549,False
7385_01,19,False,689,False
7387_01,40,False,4313,True
7388_01,17,True,0,True
7390_01,62,False,836,False
7391_01,32,True,0,False
7392_01,37,True,0,False
7393_01,40,False,789,False
7394_01,25,False,674,False
7395_01,17,True,0,True
7395_02,46,True,0,True
7395_03,38,False,9857,False
7395_04,43,False,2956,False
7396_01,28,False,8329,True
7396_02,31,True,0,True
7396_03,35,True,0,True
7398_01,19,False,771,True
7399_01,24,False,761,False
7401_01,20,False,0,False
7402_01,16,False,1633,True
7402_02,45,True,0,True
7403_01,19,False,909,False
7405_01,23,False,1400,True
7406_01,19,False,886,False
7408_01,32,False,1309,False
7410_01,41,False,889,True
7411_01,30,False,1554,False
7416_01,41,False,17395,False
7418_01,7,False,0,True
7419_01,39,False,882,True
7419_02,47,False,872,True
7422_01,21,False,620,False
7425_01,29,True,0,True
7425_02,19,False,889,False
7427_01,50,False,0,True
7428_01,28,False,2051,False
7429_01,38,False,1183,False
7430_01,24,False,753,False
7431_01,31,False,3880,False
7432_01,38,True,0,True
7435_01,26,True,0,True
7436_01,28,False,0,False
7437_01,45,True,0,True
7437_02,47,True,0,True
7437_03,60,True,0,True
7438_01,42,False,718,True
7442_01,43,False,746,False
7442_02,17,True,0,False
7444_01,17,True,0,False
7445_01,20,True,0,False
7446_01,18,False,1800,False
7447_01,24,False,1113,False
7448_01,25,False,702,False
7449_01,20,False,1548,False
7450_01,23,False,704,False
7452_01,48,True,0,True
7452_02,26,False,5009,True
7452_03,36,True,0,True
7453_01,27,True,0,True
7455_01,41,False,2774,True
7456_01,21,True,0,True
7457_01,71,False,1298,False
7458_01,64,True,0,False
7459_01,33,False,2491,False
7460_01,24,False,1095,True
7461_01,35,True,0,True
7462_01,13,True,0,True
7464_01,11,True,0,True
7472_01,27,True,0,True
7475_01,43,True,0,True
7475_02,36,True,0,True
7477_01,22,False,690,False
7478_01,56,False,5761,True
7479_01,34,True,0,True
7481_01,46,False,1779,False
7483_01,43,False,1562,True
7484_01,25,False,1435,True
7485_01,26,False,4767,False
7486_01,14,False,1434,False
7487_01,63,False,785,True
7488_01,29,False,1299,False
7488_02,45,True,0,True
7490_01,15,True,0,True
7492_01,19,False,3149,True
7494_01,53,False,1618,False
7495_01,45,False,1157,False
7496_01,41,False,2482,True
7498_01,68,False,2365,False
7498_02,5,True,0,True
7498_03,27,False,940,True
7499_01,20,False,1283,True
7500_01,54,False,2005,False
7501_01,18,False,804,False
7502_01,45,False,6665,True
7503_01,26,True,0,True
7503_02,37,False,14547,True
7504_01,30,False,778,False
7505_01,51,False,5014,False
7505_02,3,True,0,True
7505_03,3,True,0,True
7506_01,19,False,2111,False
7507_01,19,False,789,False
7507_02,6,False,0,True
7507_03,4,False,0,True
7508_01,23,False,4337,False
7509_01,37,False,1449,False
7510_01,18,False,1450,False
7512_01,29,False,603,False
7513_01,25,False,787,False
7514_01,52,False,2106,False
7515_01,24,True,0,False
7515_02,0,False,0,True
7517_01,25,False,653,False
7518_01,26,True,0,True
7518_02,32,False,18692,False
7520_01,58,False,1934,False
7521_01,44,False,1154,False
7522_01,41,False,908,False
7523_01,24,False,810,True
7524_01,41,True,0,True
7524_02,23,True,0,True
7525_01,27,False,9490,False
7525_02,61,True,0,True
7527_01,18,False,794,True
7529_01,18,True,0,True
7531_01,27,True,0,True
7531_02,15,True,0,True
7533_01,12,False,0,True
7534_01,40,False,766,False
7535_01,19,False,1169,True
7536_01,18,True,0,True
7538_01,48,False,15601,False
7538_02,37,False,3916,False
7542_01,35,False,901,False
7543_01,29,False,758,False
7544_01,54,False,787,False
7545_01,27,True,0,False
7549_01,22,False,1608,True
7550_01,18,True,0,True
7552_01,26,False,792,True
7553_01,19,False,599,False
7559_01,22,False,864,False
7560_01,17,False,0,True
7561_01,18,False,776,False
7563_01,39,True,0,True
7565_01,37,False,8606,True
7565_02,17,True,0,True
7565_03,25,False,6810,False
7565_04,9,False,0,True
7567_01,15,True,0,False
7568_01,19,False,804,False
7569_01,18,False,3869,False
7569_02,50,False,2767,False
7572_01,14,True,0,False
7573_01,19,True,0,False
7574_01,33,True,0,True
7576_01,23,False,2369,True
7576_02,39,False,1892,False
7577_01,14,False,1533,False
7578_01,14,False,657,False
7579_01,45,False,677,True
7580_01,22,True,0,True
7583_01,36,False,2222,True
7584_01,19,True,0,True
7584_02,59,True,0,True
7584_03,31,False,2795,False
7585_01,31,True,0,True
7585_02,39,False,12273,False
7585_03,28,False,4012,True
7585_04,19,True,0,True
7586_01,29,False,2308,True
7588_01,0,True,0,True
7588_02,15,False,714,True
7592_01,18,False,1586,False
7594_01,49,True,0,True
7595_01,36,False,761,True
7596_01,40,True,0,True
7596_02,56,True,0,True
7598_01,67,True,0,True
7599_01,44,False,787,False
7601_01,17,False,1007,False
7604_01,27,True,0,True
7604_02,23,False,1121,False
7605_01,28,False,2662,False
7606_01,54,True,0,True
7608_01,26,True,0,True
7609_01,40,False,2916,False
7609_02,39,True,0,True
7614_01,40,True,0,True
7616_01,20,False,736,True
7618_01,18,False,809,True
7620_01,17,False,5917,False
7621_01,35,True,0,True
7622_01,31,False,769,False
7623_01,40,False,882,False
7624_01,50,True,0,True
7625_01,21,False,799,False
7626_01,29,False,792,False
7627_01,63,False,5559,True
7628_01,19,False,1325,True
7628_02,36,False,1765,False
7630_01,48,False,933,False
7631_01,33,False,3453,False
7632_01,28,False,2708,False
7633_01,39,False,848,False
7634_01,27,True,0,True
7635_01,58,True,0,True
7639_01,44,True,0,True
7640_01,23,True,0,True
7641_01,21,False,654,True
7643_01,53,False,11621,False
7643_02,14,True,0,True
7644_01,17,True,0,True
7646_01,25,False,18267,True
7646_02,44,False,4002,False
7646_03,24,False,4435,True
7647_01,24,False,810,False
7649_01,24,True,0,True
7650_01,0,True,0,True
7650_02,7,True,0,False
7650_03,3,True,0,True
7650_04,18,False,806,True
7650_05,4,True,0,False
7652_01,40,True,0,True
7656_01,16,True,0,False
7660_01,25,True,0,True
7661_01,10,True,0,True
7665_01,40,True,0,True
7666_01,19,True,0,True
7667_01,15,True,0,True
7669_01,24,False,809,False
7670_01,21,True,0,True
7671_01,29,False,738,False
7676_01,37,False,2788,False
7677_01,49,True,0,False
7678_01,42,False,1817,False
7678_02,54,True,0,True
7679_01,33,True,0,False
7680_01,27,False,7792,False
7682_01,53,True,0,False
7683_01,28,False,900,True
7684_01,24,False,6525,True
7687_01,20,False,1184,False
7688_01,0,False,0,False
7689_01,24,False,693,False
7690_01,28,False,0,True
7691_01,42,True,0,True
7692_01,32,False,3364,False
7693_01,36,False,3394,True
7693_02,40,False,0,True
7694_01,30,False,601,False
7696_01,34,False,1013,False
7696_02,37,False,1120,False
7697_01,41,True,0,True
7697_02,25,True,0,True
7698_01,39,False,1148,True
7699_01,0,False,0,True
7700_01,54,False,1288,False
7702_01,16,True,0,False
7703_01,0,False,0,True
7703_02,13,True,0,True
7705_01,46,False,5913,False
7707_01,23,False,1784,False
7708_01,18,False,696,False
7709_01,27,False,2721,False
7709_02,24,True,0,False
7710_01,27,False,6751,True
7711_01,24,False,1783,False
7712_01,25,False,4301,True
7713_01,30,True,0,True
7714_01,19,False,1800,False
7715_01,18,False,658,False
7716_01,49,True,0,True
7717_01,64,False,907,False
7719_01,26,True,0,True
7720_01,53,False,800,False
7721_01,27,False,2709,True
7723_01,27,True,0,True
7724_01,25,False,704,False
7727_01,33,False,660,True
7728_01,27,False,7670,False
7729_01,20,True,0,True
7731_01,39,True,0,True
7736_01,27,False,2114,False
7738_01,19,True,0,True
7739_01,22,False,608,False
7741_01,3,False,0,False
7741_02,24,False,787,False
7742_01,41,True,0,True
7742_02,18,True,0,True
7743_01,63,False,1020,False
7744_01,19,False,6307,False
7744_02,39,True,0,True
7746_01,27,True,0,True
7747_01,41,False,2599,False
7748_01,44,False,1812,False
7748_02,39,False,2487,False
7749_01,29,True,0,True
7749_02,37,False,2384,False
7751_01,41,True,0,True
7752_01,18,False,747,False
7753_01,27,True,0,False
7754_01,55,False,4586,True
7755_01,21,True,0,True
7757_01,28,True,0,True
7757_02,43,False,9973,True
7760_01,32,False,707,False
7761_01,23,False,791,True
7761_02,5,True,0,True
7763_01,14,False,852,False
7764_01,24,False,1584,False
7767_01,22,True,0,True
7768_01,14,False,634,True
7769_01,20,False,791,False
7770_01,17,False,1008,False
7770_02,20,False,1235,False
7771_01,22,False,710,True
7773_01,15,True,0,True
7774_01,67,False,1719,True
7775_01,28,False,6527,False
7776_01,57,False,6137,False
7777_01,21,True,0,True
7778_01,34,False,1578,False
7778_02,17,True,0,False
7780_01,33,False,677,True
7782_01,33,False,17662,False
7782_02,28,False,5931,False
7783_01,18,True,0,True
7784_01,28,True,0,True
7785_01,13,False,845,False
7786_01,38,False,3417,False
7787_01,39,False,2420,False
7787_02,18,True,0,True
7788_01,43,False,648,False
7789_01,32,False,1413,False
7790_01,29,True,0,False
7790_02,45,False,1140,False
7790_03,25,True,0,True
7791_01,64,False,702,False
7793_01,18,False,2141,False
7797_01,44,False,792,False
7800_01,15,True,0,True
7801_01,21,False,4393,False
7802_01,33,False,2598,False
7803_01,3,False,0,False
7803_02,19,True,0,True
7805_01,37,False,0,False
7806_01,24,False,689,False
7808_01,26,False,132,False
7809_01,26,True,0,True
7809_02,26,True,0,True
7810_01,22,False,1499,False
7812_01,26,False,1383,False
7813_01,27,False,880,False
7815_01,27,False,605,True
7816_01,37,False,925,True
7818_01,22,True,0,False
7820_01,24,False,809,True
7821_01,23,False,769,False
7824_01,18,False,1075,False
7828_01,28,True,0,False
7829_01,4,True,0,True
7830_01,23,True,0,True
7830_02,2,True,0,True
7830_03,46,False,672,False
7830_04,0,False,0,False
7831_01,16,False,1149,False
7832_01,19,False,1940,False
7833_01,34,False,7003,False
7833_02,34,False,4338,True
7834_01,24,False,1817,False
7835_01,28,True,0,False
7837_01,44,True,0,True
7837_02,35,True,0,True
7839_01,20,False,0,False
7840_01,18,False,661,False
7841_01,43,False,5281,False
7841_02,48,False,743,False
7842_01,46,False,1298,True
7843_01,75,True,0,True
7845_01,24,True,0,True
7847_01,34,False,907,False
7848_01,29,False,1687,False
7848_02,46,True,0,True
7849_01,22,False,621,False
7850_01,42,True,0,False
7851_01,46,True,0,True
7852_01,15,False,987,False
7853_01,42,False,2014,False
7853_02,31,False,1298,False
7853_03,9,True,0,True
7856_01,34,False,776,False
7858_01,21,False,845,False
7858_02,16,False,874,False
7858_03,40,False,828,False
7859_01,23,False,1288,True
7861_01,6,True,0,False
7863_01,17,False,2588,True
7864_01,37,False,2234,True
7865_01,30,True,0,True
7865_02,32,True,0,True
7865_03,41,True,0,True
7866_01,43,False,22177,False
7868_01,17,False,6278,False
7870_01,37,True,0,True
7871_01,18,True,0,True
7872_01,1,False,0,False
7872_02,38,False,1714,False
7872_03,25,False,868,False
7872_04,6,False,0,False
7872_05,1,True,0,True
7872_06,7,False,0,True
7873_01,24,False,737,False
7873_02,19,False,747,True
7875_01,26,True,0,True
7877_01,49,False,1757,False
7878_01,18,False,705,False
7879_01,25,False,722,False
7881_01,46,False,252,False
7882_01,33,True,0,False
7882_02,10,False,0,True
7883_01,38,True,0,True
7884_01,23,False,2077,False
7885_01,26,True,0,True
7886_01,16,False,846,False
7888_01,29,False,858,True
7889_01,35,True,0,True
7890_01,58,False,971,False
7890_02,17,True,0,True
7890_03,16,True,0,True
7891_01,2,True,0,True
7891_02,13,False,888,False
7892_01,18,False,940,True
7894_01,29,False,791,True
7895_01,21,False,700,False
7897_01,43,True,0,True
7899_01,69,True,0,False
7899_02,40,False,809,False
7899_03,1,True,0,True
7901_01,36,True,0,True
7902_01,60,True,0,False
7902_02,17,True,0,True
7902_03,49,True,0,False
7902_04,23,False,844,False
7903_01,39,False,645,False
7904_01,53,True,0,True
7904_02,26,False,4451,True
7905_01,31,False,2574,False
7905_02,48,True,0,True
7905_03,26,False,7927,False
7907_01,25,True,0,True
7908_01,25,True,0,True
7910_01,30,False,644,False
7913_01,27,True,0,True
7914_01,23,True,0,False
7914_02,24,False,530,False
7914_03,47,False,723,True
7916_01,37,True,0,False
7918_01,24,True,0,True
7919_01,21,False,907,False
7920_01,42,True,0,True
7922_01,39,False,3109,False
7924_01,28,False,646,False
7926_01,32,False,1581,False
7929_01,31,False,3839,False
7930_01,13,True,0,True
7935_01,41,False,903,True
7936_01,21,False,629,False
7936_02,27,False,0,False
7936_03,9,False,0,True
7937_01,36,False,12319,False
7937_02,30,True,0,True
7939_01,27,False,852,False
7940_01,40,False,1033,False
7941_01,41,False,20012,False
7943_01,16,True,0,True
7943_02,36,False,6608,True
7944_01,15,False,8145,False
7944_02,39,True,0,True
7945_01,21,True,0,True
7946_01,24,False,695,True
7947_01,28,False,1869,False
7949_01,47,False,2344,False
7950_01,55,False,1779,False
7950_02,27,True,0,True
7950_03,22,False,719,True
7950_04,26,True,0,True
7952_01,62,False,1349,False
7952_02,53,False,2098,False
7954_01,29,False,810,False
7955_01,21,False,888,False
7957_01,18,True,0,True
7958_01,34,True,0,True
7960_01,19,False,697,False
7962_01,14,False,1725,False
7967_01,21,False,706,False
7968_01,55,False,1265,True
7970_01,18,False,4006,True
7972_01,33,True,0,True
7972_02,35,False,4043,False
7973_01,31,True,0,True
7974_01,27,False,5983,False
7974_02,27,False,2000,False
7976_01,13,True,0,True
7981_01,24,False,722,False
7981_02,22,False,814,False
7982_01,32,True,0,False
7982_02,18,True,0,True
7983_01,53,True,0,True
7984_01,4,False,0,True
7984_02,24,True,0,True
7984_03,23,False,1271,True
7984_04,1,False,0,True
7985_01,18,False,2279,True
7986_01,21,False,1338,False
7987_01,40,False,3831,False
7988_01,49,True,0,True
7989_01,25,True,0,False
7990_01,21,True,0,True
7993_01,40,True,0,True
7993_02,47,True,0,True
7994_01,25,False,541,False
7995_01,36,True,0,True
7996_01,39,False,1442,False
7999_01,26,True,0,True
8000_01,0,False,0,True
8000_02,14,True,0,True
8003_01,7,False,0,True
8004_01,50,True,0,True
8005_01,22,False,687,False
8005_02,17,True,0,True
8005_03,35,False,716,False
8006_01,22,False,1516,False
8007_01,26,False,887,False
8007_02,24,False,1584,True
8010_01,59,False,2691,True
8012_01,24,True,0,True
8012_02,17,False,0,False
8012_03,28,True,0,True
8014_01,38,True,0,True
8015_01,2,False,0,True
8015_02,36,False,7978,False
8015_03,32,True,0,True
8016_01,15,False,986,False
8018_01,54,False,1299,False
8019_01,18,True,0,True
8020_01,22,False,748,False
8021_01,23,True,0,False
8023_01,14,False,6392,True
8023_02,26,True,0,True
8024_01,73,False,829,False
8025_01,29,False,0,True
8026_01,29,True,0,True
8027_01,12,False,0,False
8027_02,27,False,601,False
8029_01,31,False,839,False
8030_01,26,True,0,False
8031_01,35,True,0,True
8032_01,25,True,0,True
8032_02,40,True,0,True
8034_01,18,True,0,False
8034_02,52,False,1298,False
8035_01,35,True,0,True
8036_01,51,False,1543,False
8036_02,35,False,953,False
8037_01,14,False,902,False
8038_01,27,True,0,True
8038_02,26,True,0,True
8042_01,21,True,0,False
8043_01,45,False,18266,True
8043_02,29,False,1817,True
8043_03,39,False,1972,True
8043_04,37,True,0,True
8046_01,22,True,0,True
8049_01,22,False,809,False
8050_01,30,False,452,False
8050_02,1,True,0,True
8050_03,0,True,0,True
8052_01,9,False,0,False
8052_02,18,False,336,False
8053_01,29,False,1751,False
8054_01,52,False,2258,False
8055_01,27,False,905,False
8056_01,54,False,2447,False
8056_02,28,False,9714,True
8057_01,65,True,0,True
8057_02,26,True,0,True
8058_01,29,False,1994,False
8059_01,20,False,1817,False
8060_01,39,False,2618,False
8060_02,37,True,0,True
8063_01,20,False,36,False
8064_01,40,True,0,True
8064_02,0,False,0,True
8064_03,33,True,0,False
8066_01,23,True,0,True
8067_01,32,False,673,False
8068_01,20,False,776,False
8069_01,60,True,0,True
8071_01,53,False,716,True
8072_01,26,True,0,True
8072_02,35,False,8853,False
8075_01,19,False,639,False
8076_01,43,False,4826,False
8076_02,29,False,8093,False
8077_01,20,False,843,False
8078_01,19,False,2065,False
8079_01,21,False,615,True
8081_01,39,False,16693,True
8082_01,12,True,0,False
8082_02,20,False,1842,True
8083_01,18,False,736,False
8084_01,31,False,9594,False
8085_01,35,False,663,False
8086_01,44,True,0,True
8087_01,62,False,3945,True
8088_01,23,False,2348,False
8088_02,23,False,1680,False
8089_01,19,False,1797,True
8091_01,29,False,804,False
8092_01,31,False,7267,True
8092_02,33,True,0,True
8092_03,41,False,4166,False
8094_01,60,False,9116,True
8097_01,41,True,0,True
8098_01,69,False,9492,False
8098_02,44,False,2954,True
8098_03,18,True,0,True
8098_04,26,False,11987,True
8102_01,30,False,2887,False
8103_01,34,False,695,False
8105_01,18,False,669,False
8106_01,49,True,0,True
8107_01,71,False,703,False
8108_01,19,False,756,False
8112_01,23,False,689,False
8115_01,31,True,0,True
8115_02,40,True,0,True
8116_01,28,False,1187,False
8117_01,17,True,0,True
8117_02,24,False,5880,False
8117_03,54,True,0,True
8118_01,21,True,0,False
8119_01,2,True,0,False
8119_02,20,False,1162,True
8119_03,20,False,716,False
8120_01,36,False,5938,True
8121_01,25,True,0,True
8122_01,58,False,5707,False
8122_02,37,False,1398,True
8122_03,26,False,7373,False
8123_01,45,True,0,False
8124_01,44,False,903,False
8128_01,24,True,0,True
8129_01,13,True,0,True
8129_02,4,False,0,True
8129_03,24,False,2290,False
8129_04,27,False,804,False
8129_05,39,False,1670,False
8130_01,23,True,0,False
8130_02,4,False,0,False
8130_03,0,True,0,False
8131_01,22,True,0,True
8133_01,27,False,1718,False
8135_01,22,True,0,True
8136_01,26,True,0,True
8136_02,60,False,10800,False
8137_01,18,False,908,False
8138_01,20,True,0,False
8139_01,25,False,791,True
8140_01,24,True,0,True
8141_01,38,True,0,True
8143_01,18,False,734,True
8144_01,45,True,0,True
8144_02,13,False,9063,False
8144_03,28,False,3524,True
8144_04,5,False,0,True
8147_01,20,False,3762,False
8147_02,2,True,0,True
8147_03,42,False,906,False
8147_04,0,False,0,True
8148_01,18,False,809,False
8149_01,26,True,0,False
8150_01,3,True,0,True
8150_02,49,True,0,True
8150_03,19,False,1287,False
8152_01,19,True,0,False
8153_01,15,True,0,False
8156_01,53,False,521,False
8157_01,0,False,0,True
8157_02,39,False,2154,False
8157_03,45,False,4688,False
8157_04,10,True,0,True
8157_05,1,False,0,True
8157_06,9,False,0,True
