Source,Target,Amount
8981_01,FoodCourt,7
8982_01,FoodCourt,924
8983_01,FoodCourt,509
8986_01,FoodCourt,810
8986_02,FoodCourt,17
8988_05,FoodCourt,1028
8988_07,FoodCourt,1487
8989_01,FoodCourt,366
8989_04,FoodCourt,3707
8992_01,FoodCourt,4
8993_01,FoodCourt,8
8996_01,FoodCourt,41
8998_02,FoodCourt,1
9001_01,FoodCourt,20
9003_01,FoodCourt,167
9008_01,FoodCourt,173
9011_01,FoodCourt,338
9013_01,FoodCourt,108
9015_01,FoodCourt,1320
9018_01,FoodCourt,554
9023_01,FoodCourt,1
9028_01,FoodCourt,676
9030_01,FoodCourt,43
9034_03,FoodCourt,984
9034_05,FoodCourt,1876
9035_01,FoodCourt,4
9037_01,FoodCourt,3
9042_01,FoodCourt,5436
9046_02,FoodCourt,265
9052_01,FoodCourt,17
9057_01,FoodCourt,3479
9060_01,FoodCourt,8
9061_01,FoodCourt,6
9064_01,FoodCourt,19
9066_01,FoodCourt,9
9068_01,FoodCourt,1605
9069_04,FoodCourt,4313
9069_05,FoodCourt,12563
9072_03,FoodCourt,10
9073_01,FoodCourt,838
9074_02,FoodCourt,468
9075_01,FoodCourt,10
9077_01,FoodCourt,100
9078_01,FoodCourt,2
9081_05,FoodCourt,586
9085_01,FoodCourt,2113
9085_02,FoodCourt,495
9094_02,FoodCourt,704
9098_01,FoodCourt,796
9099_01,FoodCourt,475
9103_01,FoodCourt,2449
9108_02,FoodCourt,7
9118_01,FoodCourt,1501
9118_02,FoodCourt,1585
9120_01,FoodCourt,12
9127_01,FoodCourt,749
9128_01,FoodCourt,371
9129_01,FoodCourt,1
9131_01,FoodCourt,1961
9132_01,FoodCourt,1
9132_02,FoodCourt,16
9137_01,FoodCourt,1376
9139_01,FoodCourt,32
9142_01,FoodCourt,165
9144_01,FoodCourt,702
9149_02,FoodCourt,36
9157_01,FoodCourt,281
9157_05,FoodCourt,522
9164_01,FoodCourt,1
9165_01,FoodCourt,2
9168_01,FoodCourt,14773
9169_01,FoodCourt,2318
9170_01,FoodCourt,403
9172_01,FoodCourt,25
9173_01,FoodCourt,688
9174_01,FoodCourt,670
9175_01,FoodCourt,10073
9176_01,FoodCourt,537
9178_01,FoodCourt,584
9179_02,FoodCourt,194
9181_01,FoodCourt,4
9183_01,FoodCourt,5
9184_01,FoodCourt,7
9185_01,FoodCourt,94
9189_01,FoodCourt,41
9192_01,FoodCourt,599
9194_01,FoodCourt,4017
9194_02,FoodCourt,909
9196_01,FoodCourt,1674
9196_02,FoodCourt,104
9196_03,FoodCourt,794
9197_02,FoodCourt,7964
9197_03,FoodCourt,4634
9201_01,FoodCourt,816
9202_01,FoodCourt,77
9208_02,FoodCourt,40
9211_01,FoodCourt,8
9213_01,FoodCourt,90
9217_01,FoodCourt,679
9220_01,FoodCourt,45
9224_01,FoodCourt,639
9225_01,FoodCourt,197
9230_01,FoodCourt,5600
9234_01,FoodCourt,1
9235_01,FoodCourt,752
9242_01,FoodCourt,696
9248_01,FoodCourt,1208
9250_01,FoodCourt,2972
9252_01,FoodCourt,8160
9259_01,FoodCourt,1015
9272_01,FoodCourt,242
9272_02,FoodCourt,3
9275_02,FoodCourt,1146
9275_03,FoodCourt,3208
9276_01,FoodCourt,6819
9280_01,FoodCourt,1049
9280_02,FoodCourt,4688
