Source,Target,Amount
8861_01,ShoppingMall,3
8862_02,ShoppingMall,863
8863_01,ShoppingMall,5
8865_01,ShoppingMall,341
8871_01,ShoppingMall,412
8876_01,ShoppingMall,7148
8881_01,ShoppingMall,717
8884_01,ShoppingMall,7
8885_01,ShoppingMall,54
8886_01,ShoppingMall,620
8889_01,ShoppingMall,615
8891_01,ShoppingMall,381
8892_01,ShoppingMall,496
8902_01,ShoppingMall,9
8904_01,ShoppingMall,1
8918_01,ShoppingMall,32
8926_01,ShoppingMall,3
8930_01,ShoppingMall,120
8940_01,ShoppingMall,22
8941_01,ShoppingMall,170
8941_02,ShoppingMall,1598
8941_03,ShoppingMall,336
8945_01,ShoppingMall,346
8954_01,ShoppingMall,47
8956_03,ShoppingMall,40
8956_04,ShoppingMall,10
8956_06,ShoppingMall,165
8956_07,ShoppingMall,1291
8964_01,ShoppingMall,65
8966_01,ShoppingMall,8
8967_01,ShoppingMall,27
8969_01,ShoppingMall,4407
8975_01,ShoppingMall,2
8977_01,ShoppingMall,563
8978_01,ShoppingMall,1105
8981_01,ShoppingMall,665
8985_01,ShoppingMall,626
8986_01,ShoppingMall,21
8989_01,ShoppingMall,23492
8992_01,ShoppingMall,699
8993_01,ShoppingMall,5
8997_02,ShoppingMall,50
8999_01,ShoppingMall,456
9001_01,ShoppingMall,816
9008_01,ShoppingMall,409
9011_01,ShoppingMall,307
9012_01,ShoppingMall,623
9013_01,ShoppingMall,8
9013_02,ShoppingMall,23
9019_01,ShoppingMall,164
9021_02,ShoppingMall,62
9024_01,ShoppingMall,1970
9028_01,ShoppingMall,13
9029_01,ShoppingMall,87
9031_01,ShoppingMall,689
9034_04,ShoppingMall,947
9035_01,ShoppingMall,1
9037_01,ShoppingMall,49
9052_01,ShoppingMall,204
9052_02,ShoppingMall,1357
9060_01,ShoppingMall,338
9061_01,ShoppingMall,15
9064_01,ShoppingMall,2
9071_01,ShoppingMall,1072
9072_02,ShoppingMall,719
9072_03,ShoppingMall,591
9073_01,ShoppingMall,1069
9075_01,ShoppingMall,758
9077_01,ShoppingMall,1353
9079_01,ShoppingMall,58
9081_05,ShoppingMall,784
9081_06,ShoppingMall,761
9084_01,ShoppingMall,22
9089_01,ShoppingMall,16
9099_01,ShoppingMall,51
9101_01,ShoppingMall,496
9103_01,ShoppingMall,28
9106_01,ShoppingMall,123
9110_01,ShoppingMall,16
9111_01,ShoppingMall,631
9118_01,ShoppingMall,23
9118_02,ShoppingMall,234
9120_01,ShoppingMall,184
9124_01,ShoppingMall,1296
9127_01,ShoppingMall,20
9132_01,ShoppingMall,2
9132_02,ShoppingMall,3
9134_01,ShoppingMall,32
9137_01,ShoppingMall,11
9139_01,ShoppingMall,14
9142_01,ShoppingMall,1
9149_02,ShoppingMall,1
9150_01,ShoppingMall,638
9159_01,ShoppingMall,516
9164_01,ShoppingMall,792
9165_01,ShoppingMall,1
9169_01,ShoppingMall,5
9170_01,ShoppingMall,1
9172_01,ShoppingMall,71
9173_01,ShoppingMall,2
9180_01,ShoppingMall,684
9181_01,ShoppingMall,453
9183_01,ShoppingMall,11
9184_01,ShoppingMall,6
9188_01,ShoppingMall,807
9189_01,ShoppingMall,483
9190_01,ShoppingMall,1
9196_02,ShoppingMall,1338
9196_03,ShoppingMall,52
9197_03,ShoppingMall,8
9202_01,ShoppingMall,114
9208_02,ShoppingMall,4
9217_01,ShoppingMall,89
9220_01,ShoppingMall,45
9224_01,ShoppingMall,977
9226_01,ShoppingMall,13
9230_01,ShoppingMall,715
9233_01,ShoppingMall,668
9234_01,ShoppingMall,638
9239_01,ShoppingMall,918
9241_01,ShoppingMall,600
9248_01,ShoppingMall,973
9252_01,ShoppingMall,205
9257_01,ShoppingMall,1085
9272_01,ShoppingMall,510
9272_02,ShoppingMall,149
9279_01,ShoppingMall,1872
